time,ia,ib,ic,vthev_a,v_a,v_n, omega,torque,theta_com, theta_e
0.01395,1.951,-1.951,0.000,1.200,1.161,0.294,2.9095,0.9388,0.8765,0.0175
0.01400,1.939,-1.939,0.000,1.200,1.161,0.292,2.9188,0.9323,0.8796,0.0176
0.01405,1.927,-1.927,0.000,1.200,1.162,0.291,2.9280,0.9257,0.8828,0.0177
0.01410,1.915,-1.915,0.000,1.200,1.162,0.289,2.9371,0.9191,0.8859,0.0179
0.01415,1.903,-1.903,0.000,1.200,1.162,0.288,2.9461,0.9126,0.8891,0.0180
0.01420,1.891,-1.891,0.000,1.200,1.162,0.287,2.9551,0.9060,0.8922,0.0182
0.01425,1.878,-1.878,0.000,1.200,1.163,0.285,2.9641,0.8993,0.8954,0.0183
0.01430,1.866,-1.866,0.000,1.200,1.163,0.284,2.9729,0.8927,0.8985,0.0185
0.01435,1.854,-1.854,0.000,1.200,1.163,0.283,2.9817,0.8861,0.9016,0.0186
0.01440,1.842,-1.842,0.000,1.200,1.163,0.281,2.9905,0.8794,0.9048,0.0188
0.01445,1.829,-1.829,0.000,1.200,1.164,0.280,2.9991,0.8728,0.9079,0.0189
0.01450,1.817,-1.817,0.000,1.200,1.164,0.278,3.0077,0.8661,0.9111,0.0191
0.01455,1.805,-1.805,0.000,1.200,1.164,0.277,3.0163,0.8595,0.9142,0.0192
0.01460,1.792,-1.792,0.000,1.200,1.164,0.276,3.0247,0.8528,0.9173,0.0194
0.01465,1.780,-1.780,0.000,1.200,1.165,0.274,3.0331,0.8461,0.9205,0.0195
0.01470,1.767,-1.767,0.000,1.200,1.165,0.273,3.0414,0.8394,0.9236,0.0197
0.01475,1.755,-1.755,0.000,1.200,1.165,0.272,3.0497,0.8327,0.9268,0.0198
0.01480,1.742,-1.742,0.000,1.200,1.165,0.270,3.0579,0.8260,0.9299,0.0200
0.01485,1.730,-1.730,0.000,1.200,1.166,0.269,3.0660,0.8193,0.9331,0.0201
0.01490,1.717,-1.717,0.000,1.200,1.166,0.268,3.0741,0.8126,0.9362,0.0203
0.01495,1.704,-1.704,0.000,1.200,1.166,0.266,3.0821,0.8059,0.9393,0.0204
0.01500,1.692,-1.692,0.000,1.200,1.166,0.265,3.0900,0.7992,0.9425,0.0206
0.01505,1.679,-1.679,0.000,1.200,1.167,0.264,3.0979,0.7925,0.9456,0.0208
0.01510,1.666,-1.666,0.000,1.200,1.167,0.263,3.1057,0.7858,0.9488,0.0209
0.01515,1.654,-1.654,0.000,1.200,1.167,0.261,3.1134,0.7791,0.9519,0.0211
0.01520,1.641,-1.641,0.000,1.200,1.167,0.260,3.1211,0.7724,0.9550,0.0212
0.01525,1.628,-1.628,0.000,1.200,1.168,0.259,3.1287,0.7657,0.9582,0.0214
0.01530,1.616,-1.616,0.000,1.200,1.168,0.257,3.1362,0.7590,0.9613,0.0215
0.01535,1.603,-1.603,0.000,1.200,1.168,0.256,3.1436,0.7523,0.9645,0.0217
0.01540,1.590,-1.590,0.000,1.200,1.168,0.255,3.1510,0.7456,0.9676,0.0218
0.01545,1.577,-1.577,0.000,1.200,1.169,0.253,3.1584,0.7389,0.9708,0.0220
0.01550,1.565,-1.565,0.000,1.200,1.169,0.252,3.1656,0.7322,0.9739,0.0222
0.01555,1.552,-1.552,0.000,1.200,1.169,0.251,3.1728,0.7255,0.9770,0.0223
0.01560,1.539,-1.539,0.000,1.200,1.169,0.250,3.1799,0.7189,0.9802,0.0225
0.01565,1.526,-1.526,0.000,1.200,1.170,0.248,3.1870,0.7122,0.9833,0.0226
0.01570,1.513,-1.513,0.000,1.200,1.170,0.247,3.1940,0.7055,0.9865,0.0228
0.01575,1.501,-1.501,0.000,1.200,1.170,0.246,3.2009,0.6989,0.9896,0.0230
0.01580,1.488,-1.488,0.000,1.200,1.170,0.245,3.2078,0.6922,0.9927,0.0231
0.01585,1.475,-1.475,0.000,1.200,1.171,0.243,3.2145,0.6856,0.9959,0.0233
0.01590,1.462,-1.462,0.000,1.200,1.171,0.242,3.2213,0.6790,0.9990,0.0234
0.01595,1.449,-1.449,0.000,1.200,1.171,0.241,3.2279,0.6724,1.0022,0.0236
0.01600,1.437,-1.437,0.000,1.200,1.172,0.240,3.2345,0.6658,1.0053,0.0238
0.01605,1.424,-1.424,0.000,1.200,1.172,0.239,3.2410,0.6592,1.0085,0.0239
0.01610,1.411,-1.411,0.000,1.200,1.172,0.237,3.2475,0.6526,1.0116,0.0241
0.01615,1.398,-1.398,0.000,1.200,1.172,0.236,3.2539,0.6460,1.0147,0.0242
0.01620,1.385,-1.386,0.000,1.200,1.173,0.235,3.2602,0.6394,1.0179,0.0244
0.01625,1.373,-1.373,0.000,1.200,1.173,0.234,3.2665,0.6329,1.0210,0.0246
0.01630,1.360,-1.360,0.000,1.200,1.173,0.232,3.2727,0.6264,1.0242,0.0247
0.01635,1.347,-1.347,0.000,1.200,1.173,0.231,3.2788,0.6198,1.0273,0.0249
0.01640,1.334,-1.334,0.000,1.200,1.174,0.230,3.2849,0.6133,1.0304,0.0251
0.01645,1.322,-1.322,0.000,1.200,1.174,0.229,3.2909,0.6068,1.0336,0.0252
0.01650,1.309,-1.309,0.000,1.200,1.174,0.228,3.2968,0.6004,1.0367,0.0254
0.01655,1.296,-1.296,0.000,1.200,1.174,0.227,3.3027,0.5939,1.0399,0.0256
0.01660,1.284,-1.284,0.000,1.200,1.175,0.225,3.3085,0.5875,1.0430,0.0257
0.01665,1.271,-1.271,0.000,1.200,1.175,0.224,3.3142,0.5810,1.0462,0.0259
0.01670,1.258,-1.258,0.000,1.200,1.183,8.633,3.3199,0.4245,1.0493,0.0261
0.01675,0.827,-0.434,-0.393,1.200,1.192,8.633,3.3240,0.2693,1.0524,0.0262
0.01680,0.396,0.387,-0.784,1.200,1.192,0.167,3.3266,0.2629,1.0556,0.0264
0.01685,0.389,0.362,-0.752,1.200,1.192,0.167,3.3291,0.2565,1.0587,0.0266
0.01690,0.382,0.337,-0.719,1.200,1.192,0.167,3.3315,0.2500,1.0619,0.0267
0.01695,0.376,0.312,-0.687,1.200,1.193,0.167,3.3339,0.2435,1.0650,0.0269
0.01700,0.369,0.287,-0.655,1.200,1.193,0.167,3.3362,0.2370,1.0681,0.0271
0.01705,0.362,0.262,-0.623,1.200,1.193,0.167,3.3384,0.2304,1.0713,0.0272
0.01710,0.355,0.237,-0.591,1.200,1.193,0.167,3.3406,0.2237,1.0744,0.0274
0.01715,0.348,0.211,-0.559,1.200,1.193,0.167,3.3427,0.2171,1.0776,0.0276
0.01720,0.341,0.186,-0.527,1.200,1.192,-1.454,3.3447,0.2378,1.0807,0.0277
0.01725,0.415,0.000,-0.415,1.200,1.192,0.411,3.3470,0.2268,1.0838,0.0279
0.01730,0.395,0.000,-0.395,1.200,1.192,0.412,3.3491,0.2158,1.0870,0.0281
0.01735,0.376,0.000,-0.376,1.200,1.193,0.412,3.3511,0.2047,1.0901,0.0282
0.01740,0.357,0.000,-0.357,1.200,1.193,0.413,3.3530,0.1937,1.0933,0.0284
0.01745,0.337,0.000,-0.337,1.200,1.194,0.413,3.3549,0.1827,1.0964,0.0286
0.01750,0.318,0.000,-0.318,1.200,1.194,0.414,3.3565,0.1717,1.0996,0.0287
0.01755,0.299,0.000,-0.299,1.200,1.194,0.414,3.3581,0.1607,1.1027,0.0289
0.01760,0.279,0.000,-0.279,1.200,1.195,0.415,3.3596,0.1496,1.1058,0.0291
0.01765,0.260,0.000,-0.260,1.200,1.195,0.416,3.3610,0.1386,1.1090,0.0292
0.01770,0.241,0.000,-0.241,1.200,1.196,0.416,3.3622,0.1277,1.1121,0.0294
0.01775,0.222,0.000,-0.222,1.200,1.196,0.417,3.3634,0.1167,1.1153,0.0296
0.01780,0.203,0.000,-0.203,1.200,1.196,0.417,3.3644,0.1057,1.1184,0.0297
0.01785,0.183,0.000,-0.183,1.200,1.197,0.418,3.3653,0.0947,1.1215,0.0299
0.01790,0.164,0.000,-0.164,1.200,1.197,0.419,3.3661,0.0838,1.1247,0.0301
0.01795,0.145,0.000,-0.145,1.200,1.197,0.419,3.3668,0.0729,1.1278,0.0302
0.01800,0.126,0.000,-0.126,1.200,1.198,0.420,3.3674,0.0619,1.1310,0.0304
0.01805,0.107,0.000,-0.107,1.200,1.198,0.420,3.3679,0.0510,1.1341,0.0306
0.01810,0.088,0.000,-0.088,1.200,1.199,0.421,3.3683,0.0402,1.1373,0.0307
0.01815,0.070,0.000,-0.070,1.200,1.199,0.422,3.3686,0.0293,1.1404,0.0309
0.01820,0.051,0.000,-0.051,1.200,1.199,0.422,3.3687,0.0184,1.1435,0.0311
0.01825,0.032,0.000,-0.032,1.200,1.200,0.423,3.3688,0.0076,1.1467,0.0312
0.01830,0.013,0.000,-0.013,1.200,1.200,0.424,3.3687,-0.0032,1.1498,0.0314
0.01835,-0.006,0.000,0.006,1.200,1.200,0.424,3.3685,-0.0140,1.1530,0.0316
0.01840,-0.024,0.000,0.024,1.200,1.201,0.425,3.3683,-0.0248,1.1561,0.0318
0.01845,-0.043,0.000,0.043,1.200,1.201,0.426,3.3679,-0.0355,1.1592,0.0319
0.01850,-0.061,0.000,0.061,1.200,1.202,0.426,3.3674,-0.0463,1.1624,0.0321
0.01855,-0.080,0.000,0.080,1.200,1.202,0.427,3.3668,-0.0570,1.1655,0.0323
0.01860,-0.098,0.000,0.098,1.200,1.202,0.428,3.3661,-0.0676,1.1687,0.0324
0.01865,-0.117,0.000,0.117,1.200,1.203,0.429,3.3653,-0.0783,1.1718,0.0326
0.01870,-0.135,0.000,0.135,1.200,1.203,0.429,3.3644,-0.0889,1.1750,0.0328
0.01875,-0.153,0.000,0.153,1.200,1.203,0.430,3.3634,-0.0995,1.1781,0.0329
0.01880,-0.171,0.000,0.171,1.200,1.204,0.431,3.3622,-0.1101,1.1812,0.0331
0.01885,-0.190,0.000,0.190,1.200,1.204,0.431,3.3610,-0.1206,1.1844,0.0333
0.01890,-0.208,0.000,0.208,1.200,1.205,0.432,3.3596,-0.1311,1.1875,0.0334
0.01895,-0.226,0.000,0.226,1.200,1.205,0.433,3.3582,-0.1416,1.1907,0.0336
0.01900,-0.244,0.000,0.244,1.200,1.205,0.434,3.3567,-0.1520,1.1938,0.0338
0.01905,-0.261,0.000,0.261,1.200,1.206,0.434,3.3550,-0.1624,1.1969,0.0339
0.01910,-0.279,0.000,0.279,1.200,1.206,0.435,3.3532,-0.1728,1.2001,0.0341
0.01915,-0.297,0.000,0.297,1.200,1.206,0.436,3.3514,-0.1831,1.2032,0.0343
0.01920,-0.315,0.000,0.315,1.200,1.207,0.437,3.3494,-0.1934,1.2064,0.0344
0.01925,-0.332,0.000,0.332,1.200,1.207,0.437,3.3473,-0.2037,1.2095,0.0346
0.01930,-0.350,0.000,0.350,1.200,1.207,0.438,3.3452,-0.2139,1.2127,0.0348
0.01935,-0.367,0.000,0.367,1.200,1.208,0.439,3.3429,-0.2241,1.2158,0.0349
0.01940,-0.385,0.000,0.385,1.200,1.208,0.440,3.3405,-0.2343,1.2189,0.0351
0.01945,-0.402,0.000,0.402,1.200,1.208,0.440,3.3381,-0.2444,1.2221,0.0353
0.01950,-0.419,0.000,0.419,1.200,1.209,0.441,3.3355,-0.2544,1.2252,0.0354
0.01955,-0.436,0.000,0.436,1.200,1.209,0.442,3.3328,-0.2645,1.2284,0.0356
0.01960,-0.453,0.000,0.453,1.200,1.209,0.443,3.3300,-0.2744,1.2315,0.0358
0.01965,-0.470,0.000,0.470,1.200,1.210,0.444,3.3271,-0.2844,1.2346,0.0359
0.01970,-0.487,0.000,0.487,1.200,1.210,0.444,3.3242,-0.2943,1.2378,0.0361
0.01975,-0.504,0.000,0.504,1.200,1.210,0.445,3.3211,-0.3041,1.2409,0.0363
0.01980,-0.520,0.000,0.520,1.200,1.211,0.446,3.3179,-0.3139,1.2441,0.0364
0.01985,-0.537,0.000,0.537,1.200,1.211,0.447,3.3146,-0.3237,1.2472,0.0366
0.01990,-0.554,0.000,0.554,1.200,1.211,0.448,3.3113,-0.3334,1.2504,0.0368
0.01995,-0.570,0.000,0.570,1.200,1.212,0.448,3.3078,-0.3430,1.2535,0.0369
0.02000,-0.586,0.000,0.586,1.200,1.212,0.449,3.3042,-0.3527,1.2566,0.0371
0.02005,-0.603,0.000,0.603,1.200,1.212,0.450,3.3006,-0.3622,1.2598,0.0373
0.02010,-0.619,0.000,0.619,1.200,1.213,0.451,3.2968,-0.3717,1.2629,0.0374
0.02015,-0.635,0.000,0.635,1.200,1.213,0.452,3.2930,-0.3812,1.2661,0.0376
0.02020,-0.651,0.000,0.651,1.200,1.213,0.452,3.2890,-0.3906,1.2692,0.0378
0.02025,-0.667,0.000,0.667,1.200,1.214,0.453,3.2850,-0.3999,1.2723,0.0379
0.02030,-0.682,0.000,0.682,1.200,1.214,0.454,3.2809,-0.4092,1.2755,0.0381
0.02035,-0.698,0.000,0.698,1.200,1.214,0.455,3.2766,-0.4185,1.2786,0.0383
0.02040,-0.714,0.000,0.713,1.200,1.215,0.456,3.2723,-0.4276,1.2818,0.0384
0.02045,-0.729,0.000,0.729,1.200,1.215,0.457,3.2679,-0.4368,1.2849,0.0386
0.02050,-0.744,0.000,0.744,1.200,1.215,0.457,3.2634,-0.4458,1.2881,0.0387
0.02055,-0.760,0.000,0.760,1.200,1.215,0.458,3.2588,-0.4549,1.2912,0.0389
0.02060,-0.775,0.000,0.775,1.200,1.216,0.459,3.2541,-0.4638,1.2943,0.0391
0.02065,-0.790,0.000,0.790,1.200,1.216,0.460,3.2494,-0.4727,1.2975,0.0392
0.02070,-0.805,0.000,0.805,1.200,1.216,0.461,3.2445,-0.4815,1.3006,0.0394
0.02075,-0.819,0.000,0.819,1.200,1.217,0.462,3.2396,-0.4903,1.3038,0.0396
0.02080,-0.834,0.000,0.834,1.200,1.217,0.462,3.2345,-0.4990,1.3069,0.0397
0.02085,-0.849,0.000,0.849,1.200,1.217,0.463,3.2294,-0.5077,1.3100,0.0399
0.02090,-0.863,0.000,0.863,1.200,1.218,0.464,3.2242,-0.5163,1.3132,0.0400
0.02095,-0.877,0.000,0.877,1.200,1.218,0.465,3.2189,-0.5248,1.3163,0.0402
0.02100,-0.892,0.000,0.892,1.200,1.218,0.466,3.2135,-0.5333,1.3195,0.0404
0.02105,-0.906,0.000,0.906,1.200,1.218,0.467,3.2081,-0.5417,1.3226,0.0405
0.02110,-0.920,0.000,0.920,1.200,1.219,0.467,3.2025,-0.5500,1.3258,0.0407
0.02115,-0.934,0.000,0.934,1.200,1.219,0.468,3.1969,-0.5583,1.3289,0.0409
0.02120,-0.948,0.000,0.947,1.200,1.219,0.469,3.1912,-0.5664,1.3320,0.0410
0.02125,-0.961,0.000,0.961,1.200,1.219,0.470,3.1854,-0.5746,1.3352,0.0412
0.02130,-0.975,0.000,0.975,1.200,1.220,0.471,3.1795,-0.5826,1.3383,0.0413
0.02135,-0.988,0.000,0.988,1.200,1.220,0.472,3.1735,-0.5906,1.3415,0.0415
0.02140,-1.001,0.000,1.001,1.200,1.220,0.473,3.1675,-0.5986,1.3446,0.0416
0.02145,-1.015,0.000,1.015,1.200,1.221,0.473,3.1614,-0.6064,1.3477,0.0418
0.02150,-1.028,0.000,1.028,1.200,1.221,0.474,3.1552,-0.6142,1.3509,0.0420
0.02155,-1.041,0.000,1.041,1.200,1.221,0.475,3.1489,-0.6219,1.3540,0.0421
0.02160,-1.053,0.000,1.053,1.200,1.221,0.476,3.1426,-0.6295,1.3572,0.0423
0.02165,-1.066,0.000,1.066,1.200,1.222,0.477,3.1361,-0.6371,1.3603,0.0424
0.02170,-1.079,0.000,1.079,1.200,1.222,0.478,3.1296,-0.6446,1.3635,0.0426
0.02175,-1.091,0.000,1.091,1.200,1.222,0.478,3.1230,-0.6520,1.3666,0.0427
0.02180,-1.103,0.000,1.103,1.200,1.222,0.479,3.1164,-0.6594,1.3697,0.0429
0.02185,-1.115,0.000,1.115,1.200,1.223,0.480,3.1097,-0.6666,1.3729,0.0431
0.02190,-1.127,0.000,1.127,1.200,1.223,0.481,3.1029,-0.6738,1.3760,0.0432
0.02195,-1.139,0.000,1.139,1.200,1.223,0.482,3.0960,-0.6810,1.3792,0.0434
0.02200,-1.151,0.000,1.151,1.200,1.223,0.483,3.0891,-0.6880,1.3823,0.0435
0.02205,-1.163,0.000,1.163,1.200,1.223,0.483,3.0821,-0.6950,1.3854,0.0437
0.02210,-1.174,0.000,1.174,1.200,1.224,0.484,3.0750,-0.7019,1.3886,0.0438
0.02215,-1.186,0.000,1.186,1.200,1.224,0.485,3.0678,-0.7087,1.3917,0.0440
0.02220,-1.197,0.000,1.197,1.200,1.224,0.486,3.0606,-0.7154,1.3949,0.0441
0.02225,-1.208,0.000,1.208,1.200,1.224,0.487,3.0533,-0.7221,1.3980,0.0443
0.02230,-1.219,0.000,1.219,1.200,1.225,0.488,3.0460,-0.7287,1.4012,0.0444
0.02235,-1.230,0.000,1.230,1.200,1.225,0.488,3.0386,-0.7352,1.4043,0.0446
0.02240,-1.240,0.000,1.240,1.200,1.225,0.489,3.0311,-0.7416,1.4074,0.0448
0.02245,-1.251,0.000,1.251,1.200,1.225,0.490,3.0235,-0.7479,1.4106,0.0449
0.02250,-1.261,0.000,1.261,1.200,1.225,0.491,3.0159,-0.7542,1.4137,0.0451
0.02255,-1.272,0.000,1.272,1.200,1.226,0.492,3.0082,-0.7604,1.4169,0.0452
0.02260,-1.282,0.000,1.282,1.200,1.226,0.493,3.0005,-0.7665,1.4200,0.0454
0.02265,-1.292,0.000,1.292,1.200,1.226,0.493,2.9927,-0.7725,1.4231,0.0455
0.02270,-1.302,0.000,1.302,1.200,1.226,0.494,2.9849,-0.7784,1.4263,0.0457
0.02275,-1.311,0.000,1.311,1.200,1.226,0.495,2.9769,-0.7843,1.4294,0.0458
0.02280,-1.321,0.000,1.321,1.200,1.227,0.496,2.9690,-0.7900,1.4326,0.0460
0.02285,-1.330,0.000,1.330,1.200,1.227,0.497,2.9609,-0.7957,1.4357,0.0461
0.02290,-1.340,0.000,1.340,1.200,1.227,0.497,2.9529,-0.8013,1.4388,0.0463
0.02295,-1.349,0.000,1.349,1.200,1.227,0.498,2.9447,-0.8068,1.4420,0.0464
0.02300,-1.358,0.000,1.358,1.200,1.227,0.499,2.9365,-0.8122,1.4451,0.0465
0.02305,-1.367,0.000,1.366,1.200,1.228,0.500,2.9283,-0.8176,1.4483,0.0467
0.02310,-1.375,0.000,1.375,1.200,1.228,0.501,2.9200,-0.8229,1.4514,0.0468
0.02315,-1.384,0.000,1.384,1.200,1.228,0.501,2.9116,-0.8280,1.4546,0.0470
0.02320,-1.392,0.000,1.392,1.200,1.228,0.502,2.9032,-0.8331,1.4577,0.0471
0.02325,-1.400,0.000,1.400,1.200,1.228,0.503,2.8947,-0.8381,1.4608,0.0473
0.02330,-1.409,0.000,1.409,1.200,1.228,0.504,2.8862,-0.8430,1.4640,0.0474
0.02335,-1.417,0.000,1.417,1.200,1.228,0.505,2.8777,-0.8479,1.4671,0.0476
0.02340,-1.424,0.000,1.424,1.200,1.229,0.505,2.8691,-0.8526,1.4703,0.0477
0.02345,-1.432,0.000,1.432,1.200,1.229,0.506,2.8604,-0.8573,1.4734,0.0479
0.02350,-1.440,0.000,1.440,1.200,1.229,0.507,2.8517,-0.8618,1.4765,0.0480
0.02355,-1.447,0.000,1.447,1.200,1.229,0.508,2.8430,-0.8663,1.4797,0.0481
0.02360,-1.454,0.000,1.454,1.200,1.229,0.508,2.8342,-0.8707,1.4828,0.0483
0.02365,-1.461,0.000,1.461,1.200,1.229,0.509,2.8253,-0.8750,1.4860,0.0484
0.02370,-1.468,0.000,1.468,1.200,1.230,0.510,2.8164,-0.8792,1.4891,0.0486
0.02375,-1.475,0.000,1.475,1.200,1.230,0.511,2.8075,-0.8833,1.4923,0.0487
0.02380,-1.482,0.000,1.482,1.200,1.230,0.512,2.7986,-0.8874,1.4954,0.0488
0.02385,-1.488,0.000,1.488,1.200,1.230,0.512,2.7896,-0.8913,1.4985,0.0490
0.02390,-1.495,0.000,1.495,1.200,1.230,0.513,2.7805,-0.8952,1.5017,0.0491
0.02395,-1.501,0.000,1.501,1.200,1.230,0.514,2.7714,-0.8990,1.5048,0.0493
0.02400,-1.507,0.000,1.507,1.200,1.230,0.515,2.7623,-0.9027,1.5080,0.0494
0.02405,-1.513,0.000,1.513,1.200,1.230,0.515,2.7532,-0.9062,1.5111,0.0495
0.02410,-1.519,0.000,1.519,1.200,1.230,0.516,2.7440,-0.9098,1.5142,0.0497
0.02415,-1.524,0.000,1.524,1.200,1.231,0.517,2.7348,-0.9132,1.5174,0.0498
0.02420,-1.530,0.000,1.530,1.200,1.231,0.517,2.7255,-0.9165,1.5205,0.0499
0.02425,-1.535,0.000,1.535,1.200,1.231,0.518,2.7162,-0.9197,1.5237,0.0501
0.02430,-1.540,0.000,1.540,1.200,1.231,0.519,2.7069,-0.9229,1.5268,0.0502
0.02435,-1.545,0.000,1.545,1.200,1.231,0.520,2.6975,-0.9259,1.5300,0.0504
0.02440,-1.550,0.000,1.550,1.200,1.231,0.520,2.6881,-0.9289,1.5331,0.0505
0.02445,-1.555,0.000,1.555,1.200,1.231,0.521,2.6787,-0.9318,1.5362,0.0506
0.02450,-1.559,0.000,1.559,1.200,1.231,0.522,2.6693,-0.9346,1.5394,0.0508
0.02455,-1.564,0.000,1.564,1.200,1.231,0.522,2.6598,-0.9372,1.5425,0.0509
0.02460,-1.568,0.000,1.568,1.200,1.231,0.523,2.6503,-0.9398,1.5457,0.0510
0.02465,-1.572,0.000,1.572,1.200,1.232,0.524,2.6408,-0.9424,1.5488,0.0512
0.02470,-1.576,0.000,1.576,1.200,1.232,0.525,2.6312,-0.9448,1.5519,0.0513
0.02475,-1.580,0.000,1.580,1.200,1.232,0.525,2.6217,-0.9471,1.5551,0.0514
0.02480,-1.583,0.000,1.583,1.200,1.232,0.526,2.6121,-0.9494,1.5582,0.0516
0.02485,-1.587,0.000,1.587,1.200,1.232,0.527,2.6024,-0.9515,1.5614,0.0517
0.02490,-1.590,0.000,1.590,1.200,1.232,0.527,2.5928,-0.9536,1.5645,0.0518
0.02495,-1.594,0.000,1.594,1.200,1.232,0.528,2.5831,-0.9555,1.5677,0.0519
0.02500,-1.597,0.000,1.597,1.200,1.232,0.529,2.5735,-0.9574,1.5708,0.0521
0.02505,-1.600,0.000,1.600,1.200,1.232,0.529,2.5638,-0.9592,1.5739,0.0522
0.02510,-1.602,0.000,1.602,1.200,1.232,0.530,2.5540,-0.9609,1.5771,0.0523
0.02515,-1.605,0.000,1.605,1.200,1.232,0.531,2.5443,-0.9625,1.5802,0.0525
0.02520,-1.607,0.000,1.607,1.200,1.232,0.531,2.5346,-0.9641,1.5834,0.0526
0.02525,-1.610,0.000,1.610,1.200,1.232,0.532,2.5248,-0.9655,1.5865,0.0527
0.02530,-1.612,0.000,1.612,1.200,1.232,0.533,2.5150,-0.9668,1.5896,0.0528
0.02535,-1.614,0.000,1.614,1.200,1.232,0.533,2.5052,-0.9681,1.5928,0.0530
0.02540,-1.616,0.000,1.616,1.200,1.232,0.534,2.4954,-0.9692,1.5959,0.0531
0.02545,-1.617,0.000,1.617,1.200,1.232,0.535,2.4856,-0.9703,1.5991,0.0532
0.02550,-1.619,0.000,1.619,1.200,1.232,0.535,2.4758,-0.9713,1.6022,0.0533
0.02555,-1.620,0.000,1.620,1.200,1.232,0.536,2.4659,-0.9722,1.6054,0.0535
0.02560,-1.622,0.000,1.622,1.200,1.232,0.536,2.4561,-0.9730,1.6085,0.0536
0.02565,-1.623,0.000,1.623,1.200,1.232,0.537,2.4462,-0.9737,1.6116,0.0537
0.02570,-1.624,0.000,1.624,1.200,1.232,0.538,2.4364,-0.9743,1.6148,0.0538
0.02575,-1.625,0.000,1.625,1.200,1.233,0.538,2.4265,-0.9749,1.6179,0.0540
0.02580,-1.625,0.000,1.625,1.200,1.233,0.539,2.4166,-0.9753,1.6211,0.0541
0.02585,-1.626,0.000,1.626,1.200,1.233,0.539,2.4067,-0.9757,1.6242,0.0542
0.02590,-1.626,0.000,1.626,1.200,1.233,0.540,2.3969,-0.9760,1.6273,0.0543
0.02595,-1.627,0.000,1.627,1.200,1.233,0.541,2.3870,-0.9762,1.6305,0.0544
0.02600,-1.627,0.000,1.627,1.200,1.233,0.541,2.3771,-0.9763,1.6336,0.0546
0.02605,-1.627,0.000,1.627,1.200,1.233,0.542,2.3672,-0.9763,1.6368,0.0547
0.02610,-1.627,0.000,1.627,1.200,1.233,0.542,2.3573,-0.9762,1.6399,0.0548
0.02615,-1.626,0.000,1.626,1.200,1.233,0.543,2.3474,-0.9760,1.6431,0.0549
0.02620,-1.626,0.000,1.626,1.200,1.233,0.544,2.3376,-0.9758,1.6462,0.0550
0.02625,-1.625,0.000,1.625,1.200,1.232,0.544,2.3277,-0.9754,1.6493,0.0551
0.02630,-1.624,0.000,1.624,1.200,1.232,0.545,2.3178,-0.9750,1.6525,0.0553
0.02635,-1.624,0.000,1.624,1.200,1.232,0.545,2.3079,-0.9745,1.6556,0.0554
0.02640,-1.623,0.000,1.623,1.200,1.232,0.546,2.2980,-0.9739,1.6588,0.0555
0.02645,-1.621,0.000,1.621,1.200,1.232,0.546,2.2882,-0.9733,1.6619,0.0556
0.02650,-1.620,0.000,1.620,1.200,1.232,0.547,2.2783,-0.9725,1.6650,0.0557
0.02655,-1.619,0.000,1.619,1.200,1.232,0.547,2.2685,-0.9716,1.6682,0.0558
0.02660,-1.617,0.000,1.617,1.200,1.232,0.548,2.2586,-0.9707,1.6713,0.0559
0.02665,-1.615,0.000,1.615,1.200,1.232,0.549,2.2488,-0.9697,1.6745,0.0561
0.02670,-1.613,0.000,1.613,1.200,1.232,0.549,2.2390,-0.9686,1.6776,0.0562
0.02675,-1.611,0.000,1.611,1.200,1.232,0.550,2.2292,-0.9674,1.6808,0.0563
0.02680,-1.609,0.000,1.609,1.200,1.232,0.550,2.2194,-0.9661,1.6839,0.0564
0.02685,-1.607,0.000,1.607,1.200,1.232,0.551,2.2096,-0.9648,1.6870,0.0565
0.02690,-1.605,0.000,1.605,1.200,1.232,0.551,2.1998,-0.9634,1.6902,0.0566
0.02695,-1.602,0.000,1.602,1.200,1.232,0.552,2.1901,-0.9619,1.6933,0.0567
0.02700,-1.599,0.000,1.599,1.200,1.232,0.552,2.1803,-0.9603,1.6965,0.0568
0.02705,-1.597,0.000,1.597,1.200,1.232,0.553,2.1706,-0.9586,1.6996,0.0569
0.02710,-1.594,0.000,1.594,1.200,1.232,0.553,2.1609,-0.9568,1.7027,0.0571
0.02715,-1.591,0.000,1.591,1.200,1.232,0.554,2.1512,-0.9550,1.7059,0.0572
0.02720,-1.587,0.000,1.587,1.200,1.232,0.554,2.1415,-0.9531,1.7090,0.0573
0.02725,-1.584,0.000,1.584,1.200,1.232,0.555,2.1319,-0.9511,1.7122,0.0574
0.02730,-1.581,0.000,1.581,1.200,1.232,0.555,2.1223,-0.9490,1.7153,0.0575
0.02735,-1.577,0.000,1.577,1.200,1.231,0.556,2.1127,-0.9469,1.7185,0.0576
0.02740,-1.573,0.000,1.573,1.200,1.231,0.556,2.1031,-0.9446,1.7216,0.0577
0.02745,-1.569,0.000,1.569,1.200,1.231,0.557,2.0935,-0.9423,1.7247,0.0578
0.02750,-1.565,0.000,1.565,1.200,1.231,0.557,2.0840,-0.9399,1.7279,0.0579
0.02755,-1.561,0.000,1.561,1.200,1.231,0.557,2.0744,-0.9375,1.7310,0.0580
0.02760,-1.557,0.000,1.557,1.200,1.231,0.558,2.0649,-0.9349,1.7342,0.0581
0.02765,-1.553,0.000,1.553,1.200,1.231,0.558,2.0555,-0.9323,1.7373,0.0582
