time,ia,ib,ic,va,vb,vc,theta_e,vn,legRdsA,legRdsB,legRdsC,VinvA,VinvB,VinvC
0.08705,-21.110353340043563,1.5765425956181374e-08,21.110353324278137,0.21110353340043564,11.211728702190932,23.78889646675722,4.655840312619672,11.737242900782862,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08710000000000001,-21.156102557770975,1.5830034291925168e-08,21.15610254194094,0.21156102557770975,11.208498285403742,23.78843897458059,4.662123497926851,11.736166095187365,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08715,-21.200854455252163,1.5894017685021808e-08,21.200854439358146,0.21200854455252163,11.20529911574891,23.78799145560642,4.66840668323403,11.73509970530261,0.01,50000000.0,0.01,0.0,12.0,24.0
0.0872,-21.24463439483536,1.5957373609514796e-08,21.24463437887799,0.21244634394835363,11.202131319524261,23.78755365621122,4.6746898685412095,11.734043773227922,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08725000000000001,-21.287467102650613,1.6020099564217867e-08,21.287467086630507,0.21287467102650615,11.198995021789107,23.787125329133694,4.680973053848389,11.73299834064984,0.01,50000000.0,0.01,0.0,12.0,24.0
0.0873,-21.329376684407897,1.608219307282778e-08,21.329376668325708,0.21329376684407897,11.195890346358611,23.786706233316742,4.687256239155568,11.731963448839746,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08735000000000001,-21.370386640802703,1.614365168398612e-08,21.37038662465905,0.21370386640802705,11.192817415800693,23.78629613375341,4.693539424462747,11.730939138654051,0.01,50000000.0,0.01,0.0,12.0,24.0
0.0874,-21.410519882538647,1.6204472971421515e-08,21.410519866334177,0.21410519882538648,11.189776351428925,23.78589480133666,4.699822609769926,11.729925450530295,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08745,-21.44979874497686,1.6264654534007282e-08,21.4497987287122,0.2144979874497686,11.186767273299637,23.78550201271288,4.7061057950771055,11.728922424487473,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08750000000000001,-21.488245002421248,1.6324193995886884e-08,21.488244986097058,0.2148824500242125,11.183790300205656,23.78511755013903,4.712388980384285,11.727930100122908,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08755,-21.525879882048848,1.6383089006533195e-08,21.525879865665758,0.21525879882048848,11.18084554967334,23.784741201343344,4.718672165691464,11.726948516612422,0.01,50000000.0,0.01,0.0,12.0,24.0
0.0876,-21.5627240774939,1.6441337240881535e-08,21.562724061052563,0.215627240774939,11.177933137955923,23.784372759389473,4.724955350998643,11.72597771270678,0.01,50000000.0,0.01,0.0,12.0,24.0
